69.12 , 1.3970847129821777
26.464 , 2.896819829940796
47.185 , 4.592592239379883
50.869 , 6.236873149871826
49.436 , 7.641164302825928
20.824 , 9.199862480163574
56.432 , 10.829899072647095
47.34 , 12.506078958511353
48.646 , 14.060049057006836
34.514 , 15.584970951080322
27.632 , 17.02448797225952
42.668 , 18.501774787902832
65.468 , 19.919694185256958
49.62 , 21.42703628540039
64.928 , 22.87100315093994
50.907 , 24.350091695785522
48.135 , 25.87093997001648
84.336 , 27.446723222732544
53.914 , 28.86771869659424
82.817 , 30.439849376678467
54.368 , 32.25078988075256
56.058 , 33.87348413467407
73.047 , 35.481104373931885
39.182 , 37.109546422958374
54.896 , 38.78970289230347
30.942 , 40.39074444770813
55.964 , 42.167102098464966
45.153 , 43.753464221954346
49.485 , 45.53150463104248
84.397 , 47.07005739212036
49.583 , 48.76010537147522
48.948 , 50.37478709220886
75.652 , 51.973053216934204
35.624 , 53.95846080780029
41.914 , 55.51130414009094
40.759 , 57.21092367172241
81.542 , 59.09875774383545
66.411 , 61.14376425743103
37.131 , 62.75979280471802
76.232 , 64.30686545372009
81.734 , 66.04591393470764
68.08 , 67.81794881820679
52.282 , 69.37216472625732
88.686 , 70.99418258666992
55.901 , 72.65946435928345
81.955 , 74.35196542739868
36.56 , 75.95270323753357
55.735 , 77.65793013572693
43.651 , 79.70489311218262
58.829 , 81.94003582000732
34.309 , 83.60290670394897
62.07 , 85.27855157852173
65.22 , 87.0034658908844
61.956 , 88.97745299339294
43.478 , 90.6389217376709
38.896 , 92.49397540092468
92.1 , 94.4837098121643
59.576 , 96.35837817192078
49.16 , 98.26334738731384
72.933 , 100.35129475593567
65.235 , 102.66074752807617
108.308 , 104.51551604270935
40.152 , 106.62001371383667
96.02 , 108.53360557556152
80.964 , 110.53474831581116
76.0 , 112.53668332099915
89.49 , 114.34523558616638
74.666 , 116.32682085037231
39.043 , 118.30787444114685
63.141 , 120.2446084022522
72.46 , 121.91934561729431
42.114 , 123.83245491981506
79.168 , 126.38596820831299
65.904 , 128.51436114311218
43.167 , 130.44908952713013
73.088 , 132.0316071510315
71.56 , 134.23473238945007
52.944 , 136.053701877594
48.874 , 137.94668531417847
36.043 , 140.4459354877472
50.723 , 142.4190595149994
61.055 , 144.3813018798828
33.729 , 146.37043809890747
64.78 , 148.41645312309265
59.72 , 150.43105125427246
68.117 , 152.43068265914917
76.721 , 154.6629023551941
82.961 , 156.7668194770813
109.352 , 158.57363271713257
41.2 , 160.52849650382996
100.704 , 162.0382957458496
71.269 , 164.40607380867004
47.111 , 166.43977642059326
49.44 , 168.3555929660797
55.112 , 170.33265709877014
64.348 , 172.38662672042847
71.12 , 174.41630363464355
67.668 , 176.5781066417694
88.543 , 178.4077079296112
45.363 , 180.63208150863647
47.698 , 182.40243005752563
120.326 , 184.73284888267517
87.2 , 186.81034541130066
74.984 , 188.93741703033447
56.876 , 191.24240565299988
75.37 , 193.54489946365356
34.39 , 195.58237266540527
47.22 , 197.51418733596802
58.376 , 199.41610407829285
36.59 , 201.5541067123413
66.165 , 203.64865016937256
71.969 , 205.74791979789734
59.42 , 207.74654006958008
102.124 , 209.6706898212433
74.82 , 211.34992694854736
77.738 , 213.25948548316956
73.914 , 215.48090195655823
80.223 , 217.55847668647766
57.055 , 219.6789972782135
47.987 , 221.78804278373718
99.28 , 223.9344038963318
77.28 , 226.34467720985413
58.8 , 228.52237486839294
101.808 , 230.5928692817688
75.356 , 232.5941870212555
53.392 , 234.27397203445435
111.46 , 236.41122245788574
55.045 , 238.83086133003235
67.89 , 241.0658564567566
84.358 , 243.03363728523254
79.042 , 245.12116241455078
59.574 , 247.30492877960205
104.628 , 249.33902502059937
66.814 , 250.97772884368896
54.28 , 252.92325496673584
69.744 , 255.0055742263794
90.32 , 257.28143548965454
58.596 , 259.0683000087738
87.559 , 261.3471064567566
52.57 , 263.5808596611023
33.458 , 265.8001174926758
97.088 , 267.74047684669495
127.115 , 269.76442432403564
74.788 , 271.87910532951355
81.912 , 274.022940158844
44.568 , 275.7728569507599
70.072 , 278.23789858818054
102.571 , 280.62579250335693
69.718 , 282.6936078071594
82.396 , 285.10353899002075
59.0 , 287.55455327033997
57.612 , 289.93321681022644
62.26 , 291.6318154335022
64.5 , 293.75908875465393
79.986 , 296.02278566360474
75.948 , 297.95142698287964
103.532 , 300.323593378067
48.797 , 302.80819749832153
74.31 , 304.792448759079
62.0 , 306.9956350326538
67.534 , 309.4872133731842
75.788 , 311.29968523979187
43.525 , 313.53577995300293
69.399 , 315.9183831214905
63.16 , 317.69720935821533
75.56 , 320.20606899261475
75.146 , 322.6598126888275
38.268 , 324.4772071838379
85.57 , 326.99870133399963
88.305 , 329.7767140865326
74.858 , 331.9922800064087
114.394 , 334.4559540748596
89.62 , 337.0861279964447
57.084 , 339.2217423915863
85.944 , 341.75379633903503
79.422 , 343.8030080795288
90.074 , 346.15413427352905
66.244 , 348.62713742256165
71.725 , 350.4753861427307
48.279 , 352.897088766098
93.084 , 355.8549876213074
65.488 , 358.4754104614258
63.823 , 361.2021310329437
110.488 , 362.98149371147156
86.104 , 365.3403718471527
74.384 , 367.27368116378784
92.736 , 369.68695306777954
87.88 , 372.29168701171875
41.132 , 374.2194139957428
73.668 , 377.1754882335663
72.204 , 379.3532769680023
60.758 , 381.0715525150299
84.925 , 383.61367559432983
53.375 , 385.4749984741211
45.58 , 388.0909752845764
110.308 , 390.52824878692627
66.0 , 392.4009358882904
67.832 , 395.21024680137634
73.941 , 397.2945291996002
54.116 , 399.81224942207336
