Step,Optimizer/Actor Loss,Optimizer/Critic Loss,Optimizer/KL,Optimizer/Mirror Loss,Test/Episode Length,Test/Return,Time/Ideal Sample Rate,Time/Optimize Time,Time/Overhead Loss,Time/Sample Rate,Time/Sample Time,Time/Timesteps per Iteration,Time/Timesteps per Second (FULL),Time/Total Timesteps,Train/Episode Length,Train/Return
0,-0.02034003660082817,87.7187271118164,0.0015098920557647943,0.038642048835754395,,,0.1357102245092392,1.168292760848999,0.10834535211324692,0.13510051369667053,24.115379333496094,3258.0,126.0,3258.0,45.25,27.2440242767334
1,-0.023663697764277458,36.336090087890625,0.001512238522991538,0.03865039721131325,,,0.13833005726337433,0.9505674839019775,0.8735401034355164,0.13341642916202545,24.592172622680664,3281.0,125.0,6539.0,46.871429443359375,27.701828002929688
2,-0.02445455640554428,29.537817001342773,0.0016128175193443894,0.03771354630589485,49.90565872192383,34.82682800292969,0.14003047347068787,0.8556442260742188,18.27579116821289,0.07797834277153015,41.24222183227539,3216.0,76.0,9755.0,48.0,28.850269317626953
3,-0.022831622511148453,18.265365600585938,0.0015700876247137785,0.038056936115026474,48.98113250732422,34.18679428100586,0.136582612991333,1.1908953189849854,18.033740997314453,0.07727190107107162,41.52867889404297,3209.0,75.0,12964.0,45.197181701660156,26.507946014404297
4,-0.021232357248663902,20.328922271728516,0.001723717781715095,0.03676218539476395,,,0.1372905671596527,0.8380331993103027,0.5062040686607361,0.134388267993927,23.94554328918457,3218.0,129.0,16182.0,44.69444274902344,26.755170822143555
5,-0.021695436909794807,24.041770935058594,0.001392601989209652,0.03448551520705223,,,0.14114193618297577,0.8732688426971436,0.15844647586345673,0.1401696354150772,23.000701904296875,3224.0,134.0,19406.0,51.17460250854492,29.889968872070312
6,-0.026954812929034233,27.068981170654297,0.0012621565256267786,0.033258385956287384,52.056602478027344,36.07941818237305,0.1403830647468567,0.8284792900085449,18.506771087646484,0.07752230763435364,41.33003616333008,3204.0,76.0,22610.0,50.85714340209961,30.161846160888672
7,-0.028345312923192978,23.57597541809082,0.0014245491474866867,0.03075484000146389,50.79245376586914,34.8151969909668,0.14265267550945282,0.8385715484619141,19.0413818359375,0.07748815417289734,41.68378829956055,3230.0,75.0,25840.0,51.269840240478516,29.83806800842285
8,-0.021618377417325974,21.59926414489746,0.001423055655322969,0.02735869772732258,,,0.14029213786125183,0.8370261192321777,0.5307442545890808,0.13710586726665497,23.368803024291992,3204.0,132.0,29044.0,48.54545593261719,29.189409255981445
9,-0.03550988808274269,34.297977447509766,0.0012685740366578102,0.026226157322525978,,,0.14364486932754517,0.837996244430542,0.36483755707740784,0.14135073125362396,22.843887329101562,3229.0,135.0,32273.0,54.72881317138672,32.55777359008789
10,-0.030077695846557617,33.82439422607422,0.0011781561188399792,0.025101320818066597,54.41509246826172,38.09743881225586,0.14609892666339874,0.8348655700683594,19.497875213623047,0.07740668207406998,41.46928787231445,3210.0,76.0,35483.0,58.3636360168457,34.427978515625
11,-0.03289025276899338,37.67930603027344,0.0011971218045800924,0.023848356679081917,62.11320877075195,43.13854217529297,0.14927266538143158,0.8328437805175781,21.285120010375977,0.07492547482252121,42.735801696777344,3202.0,73.0,38685.0,61.57692337036133,36.98347091674805
12,-0.02689928002655506,21.84455108642578,0.0013491582358255982,0.0260134506970644,57.03773498535156,39.803749084472656,0.14411532878875732,0.8407626152038574,20.42855453491211,0.07520504295825958,42.72319793701172,3213.0,73.0,41898.0,52.6721305847168,30.794891357421875
13,-0.02726278267800808,23.786270141601562,0.0011232361430302262,0.024961601942777634,,,0.14919263124465942,0.8790061473846436,0.5830696225166321,0.14533807337284088,22.568071365356445,3280.0,136.0,45178.0,58.57143020629883,34.49874496459961
14,-0.02737605571746826,23.066442489624023,0.0012051673838868737,0.024888426065444946,,,0.14342302083969116,0.8407394886016846,0.5659397840499878,0.13993041217327118,23.240123748779297,3252.0,133.0,48430.0,50.8125,30.871490478515625
15,-0.027304355055093765,26.64185905456543,0.0012567947851493955,0.02499617636203766,,,0.14735062420368195,0.8570873737335205,0.014863873831927776,0.1472516655921936,22.132177352905273,3259.0,139.0,51689.0,59.254547119140625,34.924400329589844
16,-0.02895001880824566,25.666301727294922,0.0012031790101900697,0.025186941027641296,,,0.14839130640029907,0.8740355968475342,0.4380691349506378,0.1454557478427887,22.14419174194336,3221.0,139.0,54910.0,60.77358627319336,35.33049392700195
17,-0.03003605827689171,29.478689193725586,0.0012081734603270888,0.025518842041492462,,,0.15084989368915558,1.0897648334503174,0.5621276497840881,0.14709074795246124,22.55750274658203,3318.0,135.0,58228.0,65.05882263183594,37.835391998291016
18,-0.02886175364255905,26.02558708190918,0.0011875707423314452,0.026347056031227112,57.01886749267578,40.066490173339844,0.14976347982883453,0.8669116497039795,20.38890838623047,0.07760508358478546,42.31681823730469,3284.0,74.0,61512.0,61.96226501464844,36.21786117553711
19,-0.031361885368824005,25.947265625,0.0012136814184486866,0.025810057297348976,,,0.14834588766098022,0.8729767799377441,0.5619610548019409,0.14467769861221313,22.726377487182617,3288.0,135.0,64800.0,60.88888931274414,35.55796432495117
