Step,Optimizer/Actor Loss,Optimizer/Critic Loss,Optimizer/KL,Optimizer/Mirror Loss,Test/Episode Length,Test/Return,Time/Ideal Sample Rate,Time/Optimize Time,Time/Overhead Loss,Time/Sample Rate,Time/Sample Time,Time/Timesteps per Iteration,Time/Timesteps per Second (FULL),Time/Total Timesteps,Train/Episode Length,Train/Return
0,-0.05412387102842331,2.3508188724517822,0.0023119263350963593,0.04345617815852165,,,0.02576017566025257,0.12730884552001953,6.399209022521973,0.01829516887664795,22.082332611083984,404.0,18.0,404.0,6.215384483337402,3.690513849258423
1,-0.048445381224155426,2.930081844329834,0.00107226287946105,0.03813640773296356,,,0.027261001989245415,0.12138795852661133,0.6093291640281677,0.026176664978265762,15.318986892700195,401.0,26.0,805.0,7.290909290313721,4.2067341804504395
2,-0.0416647307574749,4.27110481262207,0.0007021252531558275,0.037063270807266235,9.264150619506836,6.336047649383545,0.02942545898258686,0.12348413467407227,17.262556076049805,0.013017561286687851,30.958179473876953,403.0,13.0,1208.0,8.760869979858398,5.113894939422607
3,-0.047817591577768326,4.181771755218506,0.0009029445354826748,0.03438648581504822,9.39622688293457,6.344393253326416,0.029352745041251183,0.11947941780090332,16.739229202270508,0.013172377832233906,30.366575241088867,400.0,13.0,1608.0,8.88888931274414,5.252519130706787
4,-0.03506668284535408,2.2705445289611816,0.0012611558195203543,0.03293393552303314,9.094339370727539,6.144972324371338,0.029247557744383812,0.11824774742126465,16.424036026000977,0.013306970708072186,30.13458251953125,401.0,13.0,2009.0,8.531914710998535,4.919043064117432
5,-0.04723586514592171,5.7341413497924805,0.0007751594530418515,0.02945438213646412,,,0.030394257977604866,0.11894893646240234,0.5871854424476624,0.02910224348306656,13.81336784362793,402.0,29.0,2411.0,10.050000190734863,5.978910446166992
6,-0.04955326020717621,2.1097500324249268,0.0007532157469540834,0.02916116639971733,10.716980934143066,7.254125118255615,0.030519714578986168,0.12072300910949707,18.316146850585938,0.01282203197479248,31.586257934570312,405.0,13.0,2816.0,9.642857551574707,5.539538383483887
7,-0.058818597346544266,2.913630247116089,0.0007245696615427732,0.02777242101728916,,,0.03296332433819771,0.11756062507629395,0.7070130109786987,0.031173862516880035,13.023731231689453,406.0,30.0,3222.0,11.941176414489746,6.920852184295654
8,-0.046761494129896164,1.685747742652893,0.0009129861136898398,0.029267258942127228,11.226414680480957,7.535378456115723,0.030987640842795372,0.11502885818481445,19.226211547851562,0.012447647750377655,32.13458251953125,400.0,12.0,3622.0,9.756097793579102,5.647186756134033
9,-0.04770788922905922,1.8044929504394531,0.0004904913366772234,0.028747862204909325,,,0.031965602189302444,0.11635756492614746,1.0224647521972656,0.029594844207167625,13.786184310913086,408.0,29.0,4030.0,10.736842155456543,6.251893043518066
