Step,Optimizer/Actor Loss,Optimizer/Critic Loss,Optimizer/KL,Optimizer/Mirror Loss,Test/Episode Length,Test/Return,Time/Ideal Sample Rate,Time/Optimize Time,Time/Overhead Loss,Time/Sample Rate,Time/Sample Time,Time/Timesteps per Iteration,Time/Timesteps per Second (FULL),Time/Total Timesteps,Train/Episode Length,Train/Return
0,-0.028694836422801018,18.914377212524414,0.0020473054610192776,0.04022436589002609,,,0.06303943693637848,0.31446003913879395,1.0826743841171265,0.05968400090932846,20.3404598236084,1214.0,58.0,1214.0,17.342857360839844,10.417025566101074
1,-0.044718775898218155,9.95447063446045,0.0010740637080743909,0.03845794498920441,,,0.0640064999461174,0.3094663619995117,1.1243152618408203,0.060393743216991425,19.919282913208008,1203.0,59.0,2417.0,17.185714721679688,10.184208869934082
2,-0.033418651670217514,8.289413452148438,0.0010773380054160953,0.03563316911458969,20.075471878051758,13.933443069458008,0.06476461887359619,0.3486618995666504,16.078712463378906,0.03474169224500656,34.68455123901367,1205.0,34.0,3622.0,17.985074996948242,10.750984191894531
3,-0.03524719178676605,12.498006820678711,0.0010932908626273274,0.03309449180960655,21.79245376586914,15.190610885620117,0.06774477660655975,0.3213536739349365,16.625158309936523,0.03562260791659355,35.06200408935547,1249.0,34.0,4871.0,20.816667556762695,12.38049030303955
4,-0.042115796357393265,11.326677322387695,0.0012638464104384184,0.028942938894033432,22.264150619506836,15.331564903259277,0.067509725689888,0.2947828769683838,17.237010955810547,0.03437187895178795,35.11591720581055,1207.0,34.0,6078.0,20.810344696044922,12.460037231445312
5,-0.039450086653232574,6.945676803588867,0.0012185020605102181,0.027157573029398918,22.49056625366211,15.532673835754395,0.06793689727783203,0.29403185844421387,17.19780731201172,0.03459112346172333,35.03789138793945,1212.0,34.0,7290.0,20.200000762939453,11.982623100280762
6,-0.04282426834106445,8.726374626159668,0.0010950324358418584,0.025463353842496872,,,0.07159708440303802,0.309096097946167,1.2253528833389282,0.0667864978313446,18.237218856811523,1218.0,65.0,8508.0,23.423076629638672,13.831833839416504
7,-0.035549551248550415,11.450231552124023,0.0011314824223518372,0.025539234280586243,29.849056243896484,20.61969757080078,0.06895899772644043,0.2943112850189209,20.315141677856445,0.03192996606230736,37.83279800415039,1208.0,31.0,9716.0,22.370370864868164,13.593586921691895
8,-0.041067685931921005,11.682939529418945,0.000962394115049392,0.02187449485063553,,,0.07432413846254349,0.31199145317077637,0.508766233921051,0.07210385054349899,17.030990600585938,1228.0,69.0,10944.0,27.288888931274414,16.064434051513672
9,-0.042186930775642395,9.388723373413086,0.0009345507132820785,0.024777013808488846,28.811321258544922,19.92018699645996,0.07041994482278824,0.29729604721069336,20.483264923095703,0.032037727534770966,37.580692291259766,1204.0,32.0,12148.0,23.153846740722656,13.773134231567383
