Step,Optimizer/Actor Loss,Optimizer/Critic Loss,Optimizer/KL,Optimizer/Mirror Loss,Test/Episode Length,Test/Return,Time/Ideal Sample Rate,Time/Optimize Time,Time/Overhead Loss,Time/Sample Rate,Time/Sample Time,Time/Timesteps per Iteration,Time/Timesteps per Second (FULL),Time/Total Timesteps,Train/Episode Length,Train/Return
0,-0.022030441090464592,75.45101165771484,0.001798449782654643,0.03912810981273651,,,0.12262865900993347,0.7496194839477539,0.47335880994796753,0.1201791912317276,23.697946548461914,2848.0,114.0,2848.0,41.27536392211914,24.731067657470703
1,-0.021697603166103363,29.227060317993164,0.0014972534263506532,0.035762201994657516,,,0.12627442181110382,0.7393157482147217,0.6564238667488098,0.1226613000035286,22.941221237182617,2814.0,118.0,5662.0,39.08333206176758,23.548734664916992
2,-0.026272008195519447,28.91092300415039,0.0016552413580939174,0.03530570864677429,42.943397521972656,30.157997131347656,0.1267918348312378,0.7742762565612793,17.439912796020508,0.07119918614625931,39.775733947753906,2832.0,69.0,8494.0,40.4571418762207,24.163331985473633
3,-0.02717364765703678,26.032947540283203,0.0013407513033598661,0.0334395132958889,46.22641372680664,32.4791145324707,0.1296803206205368,0.7356767654418945,17.70347023010254,0.07192454487085342,39.74999237060547,2859.0,69.0,11353.0,43.318180084228516,25.7989559173584
4,-0.023513125255703926,17.214488983154297,0.0016500975470989943,0.03461895510554314,44.45283126831055,31.04347038269043,0.12848635017871857,0.7513723373413086,17.929927825927734,0.07068222016096115,39.854434967041016,2817.0,69.0,14170.0,39.676055908203125,24.010107040405273
5,-0.02477891929447651,17.899738311767578,0.0016337347915396094,0.0353771448135376,,,0.12735170125961304,0.785053014755249,0.9968137741088867,0.12185081839561462,23.07740020751953,2812.0,117.0,16982.0,39.05555725097656,23.342504501342773
6,-0.026253052055835724,23.57892608642578,0.0014629357028752565,0.03180944174528122,,,0.1328582763671875,0.7480428218841553,-0.10054239630699158,0.13349376618862152,21.01970863342285,2806.0,129.0,19788.0,47.559322357177734,28.100513458251953
7,-0.027459220960736275,17.139307022094727,0.001574336551129818,0.030788002535700798,41.45283126831055,29.066987991333008,0.128251850605011,0.7578816413879395,16.77837562561035,0.07270997017621994,38.74296951293945,2817.0,71.0,22605.0,40.826087951660156,24.3398380279541
8,-0.031060295179486275,16.77598762512207,0.001380773028358817,0.029318522661924362,,,0.13172845542430878,0.7439520359039307,0.6904965043067932,0.12760527431964874,22.06021499633789,2815.0,123.0,25420.0,43.984375,25.831317901611328
9,-0.031203418970108032,24.28067398071289,0.0012992038391530514,0.029583251103758812,,,0.13478843867778778,0.7830076217651367,0.32438263297080994,0.13272763788700104,21.216381072998047,2816.0,127.0,28236.0,50.28571319580078,29.194326400756836
10,-0.029525749385356903,28.323713302612305,0.0012803771533071995,0.028899233788251877,51.47169876098633,35.519775390625,0.14295901358127594,0.7504692077636719,19.512571334838867,0.07181745022535324,39.21052551269531,2816.0,70.0,31052.0,61.21739196777344,35.1802864074707
11,-0.03146232292056084,22.41153907775879,0.0011768194381147623,0.028338149189949036,51.50943374633789,35.04388427734375,0.13543125987052917,0.740553617477417,19.162551879882812,0.07031012326478958,39.852012634277344,2802.0,69.0,33854.0,49.157894134521484,29.37224578857422
12,-0.03339104354381561,20.222354888916016,0.0011323700891807675,0.027702925726771355,,,0.1404973417520523,0.7521002292633057,0.8813462853431702,0.13459157943725586,20.96713638305664,2822.0,129.0,36676.0,54.269229888916016,31.898658752441406
13,-0.03401363268494606,22.58261489868164,0.0011854813201352954,0.02847721427679062,,,0.1358049511909485,0.8150818347930908,0.2291281521320343,0.13434633612632751,21.332923889160156,2866.0,126.0,39542.0,52.109092712402344,30.83542251586914
14,-0.03151587396860123,24.048587799072266,0.0012131616240367293,0.028178460896015167,,,0.14193430542945862,0.750335693359375,0.614044189453125,0.13768509030342102,20.51057243347168,2824.0,132.0,42366.0,57.632652282714844,33.88686752319336
15,-0.040080100297927856,20.471649169921875,0.0012722244719043374,0.026585275307297707,,,0.14441585540771484,0.7425813674926758,0.32239440083503723,0.14207105338573456,19.85626220703125,2821.0,136.0,45187.0,61.326087951660156,36.12240982055664
