[93mWARNING: Reward weightings do not sum up to 1, renormalizing.[0m
Episode length = 214, Average reward is 0.5090168801398155.
Episode length = 209, Average reward is 0.5091417138723142.
Episode length = 216, Average reward is 0.509264439031939.
Episode length = 229, Average reward is 0.5090460312081304.
Episode length = 238, Average reward is 0.5091508442581132.
Episode length = 222, Average reward is 0.5092400572270259.
Episode length = 216, Average reward is 0.509355768357961.
Episode length = 214, Average reward is 0.5092912273312526.
Episode length = 224, Average reward is 0.509281939766254.
Episode length = 206, Average reward is 0.5093123379721497.
Episode length = 259, Average reward is 0.5092323775838838.
Episode length = 209, Average reward is 0.50929108498488.
Episode length = 189, Average reward is 0.5093402102269837.
Episode length = 194, Average reward is 0.509236449474583.
Episode length = 237, Average reward is 0.5093078460860553.
Episode length = 212, Average reward is 0.5090680186404118.
Episode length = 236, Average reward is 0.5091925339207395.
Episode length = 239, Average reward is 0.5093697764672873.
Episode length = 199, Average reward is 0.5093173464595699.
Episode length = 234, Average reward is 0.5093595126032474.
Episode length = 259, Average reward is 0.5094734863765401.
Episode length = 211, Average reward is 0.5095167158263059.
Episode length = 186, Average reward is 0.5092866268525647.
Episode length = 256, Average reward is 0.5093331348591515.
Episode length = 235, Average reward is 0.5093940315330674.
Episode length = 231, Average reward is 0.509577354071403.
Episode length = 231, Average reward is 0.5096115667981314.
Episode length = 233, Average reward is 0.5096166163083604.
Episode length = 177, Average reward is 0.5096711875379698.
Episode length = 211, Average reward is 0.5098254847263585.
Episode length = 188, Average reward is 0.5098075370014433.
Episode length = 193, Average reward is 0.5098409763266474.
Episode length = 212, Average reward is 0.5099102267915646.
Episode length = 232, Average reward is 0.509903207707729.
Episode length = 221, Average reward is 0.5098908345038367.
Episode length = 228, Average reward is 0.5098331398907096.
Episode length = 205, Average reward is 0.5095387539876008.
Episode length = 218, Average reward is 0.5096538883187123.
Episode length = 215, Average reward is 0.5094141321901451.
Episode length = 220, Average reward is 0.5094758251116298.
Episode length = 224, Average reward is 0.5093637521904065.
Episode length = 243, Average reward is 0.5093847159192056.
Episode length = 219, Average reward is 0.5093951486790813.
Episode length = 215, Average reward is 0.509355096685021.
Episode length = 230, Average reward is 0.5092686766063012.
Episode length = 262, Average reward is 0.509079548186881.
Episode length = 219, Average reward is 0.5090991050491568.
Episode length = 216, Average reward is 0.5091327897158227.
Episode length = 265, Average reward is 0.5089959357682187.
Episode length = 249, Average reward is 0.5090636398983182.
Episode length = 209, Average reward is 0.5091526997938677.
Episode length = 195, Average reward is 0.5091865690489642.
Episode length = 207, Average reward is 0.5092317828052406.
Episode length = 224, Average reward is 0.5093010417352463.
Episode length = 220, Average reward is 0.5094211603256632.
Episode length = 191, Average reward is 0.5094208546124026.
Episode length = 238, Average reward is 0.5091922492984632.
