Step,Optimizer/Actor Loss,Optimizer/Critic Loss,Optimizer/KL,Optimizer/Mirror Loss,Test/Episode Length,Test/Return,Time/Ideal Sample Rate,Time/Optimize Time,Time/Overhead Loss,Time/Sample Rate,Time/Sample Time,Time/Timesteps per Iteration,Time/Timesteps per Second (FULL),Time/Total Timesteps,Train/Episode Length,Train/Return
0,-0.038981907069683075,25.475948333740234,0.0020058313384652138,0.04397255927324295,,,0.07785072922706604,0.4370768070220947,0.2693774402141571,0.07686898112297058,21.36102294921875,1642.0,73.0,1642.0,22.80555534362793,13.130473136901855
1,-0.03386785835027695,18.7882080078125,0.0012901409063488245,0.042749322950839996,,,0.079795703291893,0.43181300163269043,0.6023979783058167,0.07749208807945251,20.866647720336914,1617.0,75.0,3259.0,24.134328842163086,13.94367790222168
2,-0.034089814871549606,14.459208488464355,0.0012852288782596588,0.0421534962952137,25.41509437561035,17.339664459228516,0.07937979698181152,0.432175874710083,16.997844696044922,0.04317436367273331,37.267486572265625,1609.0,42.0,4868.0,23.66176414489746,13.714836120605469
3,-0.04417046532034874,18.771751403808594,0.0012571534607559443,0.03788777068257332,,,0.08058581501245499,0.43506312370300293,-0.15022967755794525,0.08119751513004303,19.791244506835938,1607.0,79.0,6475.0,26.78333282470703,15.365694046020508
4,-0.039997659623622894,14.154559135437012,0.0012407803442329168,0.037821996957063675,28.566038131713867,19.177743911743164,0.08205441385507584,0.43990111351013184,18.188278198242188,0.04253103956580162,37.760658264160156,1606.0,42.0,8081.0,26.766666412353516,15.046845436096191
5,-0.03575786203145981,10.17008113861084,0.0014124024892225862,0.033672332763671875,,,0.08056250959634781,0.4477705955505371,0.5637170076370239,0.07835636287927628,20.585437774658203,1613.0,76.0,9694.0,24.815383911132812,14.432875633239746
6,-0.04500863328576088,12.828629493713379,0.0012151275295764208,0.03186502680182457,,,0.08491719514131546,0.4342517852783203,0.596086859703064,0.08231311291456223,19.437973022460938,1600.0,80.0,11294.0,29.629629135131836,16.90283966064453
7,-0.048141371458768845,11.77895450592041,0.001190599286928773,0.02979508973658085,30.735849380493164,20.492956161499023,0.08479585498571396,0.44686269760131836,18.857046127319336,0.042713746428489685,37.997135162353516,1623.0,42.0,12917.0,30.05555534362793,17.309999465942383
8,-0.03758111968636513,7.916154384613037,0.001294389832764864,0.02852361649274826,32.1698112487793,21.69063377380371,0.0848764181137085,0.4379608631134033,19.06459617614746,0.04237077012658119,38.06869888305664,1613.0,42.0,14530.0,28.298246383666992,15.989533424377441
9,-0.042535025626420975,14.426839828491211,0.0010116863995790482,0.02887480892241001,,,0.0881025418639183,0.43210721015930176,0.3689032196998596,0.08636131882667542,18.66576385498047,1612.0,84.0,16142.0,33.58333206176758,18.870681762695312
