Step,Optimizer/Actor Loss,Optimizer/Critic Loss,Optimizer/KL,Optimizer/Mirror Loss,Test/Episode Length,Test/Return,Time/Ideal Sample Rate,Time/Optimize Time,Time/Overhead Loss,Time/Sample Rate,Time/Sample Time,Time/Timesteps per Iteration,Time/Timesteps per Second (FULL),Time/Total Timesteps,Train/Episode Length,Train/Return
0,-0.02033805660903454,99.9434814453125,0.0017608824418857694,0.04112634435296059,,,0.1469869613647461,0.9664351940155029,0.6438377499580383,0.14326131343841553,25.401134490966797,3639.0,136.0,3639.0,52.739131927490234,30.84674072265625
1,-0.01932791993021965,45.922122955322266,0.0014937290688976645,0.041602782905101776,,,0.14933599531650543,0.998990535736084,0.012396592646837234,0.14925992488861084,24.340087890625,3633.0,142.0,7272.0,53.42647171020508,30.2623291015625
2,-0.015825722366571426,23.874269485473633,0.0017835467588156462,0.0373331755399704,54.39622497558594,37.00928497314453,0.14417313039302826,1.0618681907653809,18.93001937866211,0.08208303898572922,43.95548629760742,3608.0,80.0,10880.0,47.47368240356445,28.218923568725586
3,-0.020475883036851883,42.44934844970703,0.001631720457226038,0.03440623730421066,,,0.1527928113937378,0.9489126205444336,0.13775190711021423,0.15190470218658447,23.69906997680664,3600.0,146.0,14480.0,60.0,34.57993698120117
4,-0.021744880825281143,24.398574829101562,0.001427489798516035,0.035321127623319626,60.24528121948242,40.86579513549805,0.14927059412002563,0.9400815963745117,19.521282196044922,0.08271043747663498,43.779239654541016,3621.0,80.0,18101.0,53.25,31.178022384643555
5,-0.01641576550900936,31.450218200683594,0.0015834104269742966,0.035418130457401276,,,0.1532740443944931,0.9340267181396484,0.16755113005638123,0.1521916687488556,23.726659774780273,3611.0,146.0,21712.0,59.196720123291016,33.33015441894531
6,-0.030469654127955437,27.734201431274414,0.0016242340207099915,0.03531783074140549,,,0.15391333401203156,0.9411334991455078,0.6874780058860779,0.1495574414730072,24.291669845581055,3633.0,143.0,25345.0,58.59677505493164,33.91685104370117
7,-0.020585166290402412,14.56729507446289,0.0013862281339243054,0.03691989928483963,,,0.14940407872200012,0.9533419609069824,0.6203763484954834,0.14568324387073517,24.910207748413086,3629.0,139.0,28974.0,51.112674713134766,29.724306106567383
8,-0.03068082593381405,30.33978843688965,0.001211534719914198,0.03270156309008598,,,0.15425832569599152,0.9329497814178467,-0.10066308826208115,0.1549195647239685,23.483154296875,3638.0,147.0,32612.0,60.63333511352539,35.30111312866211
9,-0.022099988535046577,25.40981101989746,0.0013628905871883035,0.03330876678228378,67.20755004882812,45.53213119506836,0.1525506228208542,0.9284589290618896,21.493959426879883,0.08019320666790009,45.31555938720703,3634.0,78.0,36246.0,58.6129035949707,34.00759506225586
