[93mWARNING: Reward weightings do not sum up to 1, renormalizing.[0m
Episode length = 300, Average reward is 0.7381913891275079.
Episode length = 300, Average reward is 0.7076803587275913.
Episode length = 300, Average reward is 0.7117547574047651.
Episode length = 300, Average reward is 0.6919075476399328.
Episode length = 300, Average reward is 0.6715845250451075.
Episode length = 300, Average reward is 0.6741561585361077.
Episode length = 300, Average reward is 0.6753683563706075.
Episode length = 300, Average reward is 0.6610401631638065.
Episode length = 300, Average reward is 0.6605597282804178.
Episode length = 300, Average reward is 0.6556715513262716.
Episode length = 300, Average reward is 0.6588862179095373.
Episode length = 300, Average reward is 0.6584624633537497.
Episode length = 300, Average reward is 0.6617302815996179.
Episode length = 300, Average reward is 0.6583856195913255.
Episode length = 300, Average reward is 0.6516562588870057.
Episode length = 300, Average reward is 0.6560072221418267.
Episode length = 300, Average reward is 0.653415769768116.
Episode length = 300, Average reward is 0.648666246706351.
Episode length = 300, Average reward is 0.6434204731911244.
Episode length = 300, Average reward is 0.6415463297655651.
Episode length = 300, Average reward is 0.6400858108984833.
Episode length = 300, Average reward is 0.6401591967209421.
Episode length = 300, Average reward is 0.6370407825123119.
Episode length = 300, Average reward is 0.6408230074960501.
Episode length = 300, Average reward is 0.6428334244608661.
Episode length = 300, Average reward is 0.6438306652947253.
Episode length = 300, Average reward is 0.6446732404897753.
Episode length = 300, Average reward is 0.644092720422068.
Episode length = 300, Average reward is 0.6441825086308136.
Episode length = 300, Average reward is 0.6462769633238322.
Episode length = 300, Average reward is 0.6490138055315927.
Episode length = 300, Average reward is 0.6488518358192621.
Episode length = 300, Average reward is 0.6467831942235877.
Episode length = 300, Average reward is 0.6469573807847843.
Episode length = 300, Average reward is 0.6474637829769332.
Episode length = 300, Average reward is 0.6428622296377295.
Episode length = 300, Average reward is 0.6429852612625847.
Episode length = 300, Average reward is 0.6427212705793474.
Episode length = 300, Average reward is 0.6405853894061541.
Episode length = 300, Average reward is 0.6427246170991449.
Episode length = 300, Average reward is 0.6419428367181438.
Episode length = 300, Average reward is 0.6416702398350645.
Episode length = 300, Average reward is 0.6406466695952604.
Episode length = 300, Average reward is 0.6424903332046469.
Episode length = 300, Average reward is 0.6437414609543636.
Episode length = 300, Average reward is 0.6433296159160228.
Episode length = 300, Average reward is 0.6447931286845433.
Episode length = 300, Average reward is 0.6453170368770801.
Episode length = 300, Average reward is 0.6458417581582745.
Episode length = 300, Average reward is 0.6471410184125302.
Episode length = 300, Average reward is 0.6481050936735983.
Episode length = 300, Average reward is 0.6463400216969659.
Episode length = 300, Average reward is 0.6470853788737596.
Episode length = 300, Average reward is 0.647355837017803.
Episode length = 300, Average reward is 0.6475482566662253.
Episode length = 300, Average reward is 0.6467434275342169.
Episode length = 300, Average reward is 0.6479403664041982.
Episode length = 300, Average reward is 0.6488818192162116.
Episode length = 300, Average reward is 0.6481769917135097.
Episode length = 300, Average reward is 0.6495504490415412.
Episode length = 300, Average reward is 0.6506875097995162.
Episode length = 300, Average reward is 0.6493329979610696.
Episode length = 300, Average reward is 0.6507310062365276.
Episode length = 300, Average reward is 0.6506165931929374.
Episode length = 300, Average reward is 0.6517885035365586.
Episode length = 300, Average reward is 0.6504321361480119.
Episode length = 300, Average reward is 0.6496846210302185.
Episode length = 300, Average reward is 0.6486965180454137.
Episode length = 300, Average reward is 0.6488453960140196.
Episode length = 300, Average reward is 0.6500978240396836.
Episode length = 300, Average reward is 0.6504829310765328.
Episode length = 300, Average reward is 0.6516055106643892.
Episode length = 300, Average reward is 0.6513184709976588.
Episode length = 300, Average reward is 0.6510604732887924.
Episode length = 300, Average reward is 0.6505188840729814.
Episode length = 300, Average reward is 0.6500113046048956.
Episode length = 300, Average reward is 0.6503085456902401.
Episode length = 300, Average reward is 0.6506959937159624.
Episode length = 300, Average reward is 0.6509989200789522.
Episode length = 300, Average reward is 0.6521294764646598.
Episode length = 300, Average reward is 0.6516639249561864.
Episode length = 300, Average reward is 0.6522685478656399.
Episode length = 300, Average reward is 0.6520095947896635.
Episode length = 300, Average reward is 0.6513905842181895.
Episode length = 300, Average reward is 0.6506528134947841.
Episode length = 300, Average reward is 0.6513272971784629.
Episode length = 300, Average reward is 0.6507354781142125.
Episode length = 300, Average reward is 0.6508342271769084.
Episode length = 300, Average reward is 0.6501189693479212.
Episode length = 300, Average reward is 0.6497969086264899.
Episode length = 300, Average reward is 0.6501848680524122.
Episode length = 300, Average reward is 0.6488315713942738.
Episode length = 300, Average reward is 0.6487943634949392.
Episode length = 300, Average reward is 0.6486930926500621.
Episode length = 300, Average reward is 0.6492352545855604.
Episode length = 300, Average reward is 0.6501998954886913.
Episode length = 300, Average reward is 0.6507825700080071.
Episode length = 300, Average reward is 0.6508559806518491.
Episode length = 300, Average reward is 0.6499980168983854.
Episode length = 300, Average reward is 0.6491154628189725.
Episode length = 300, Average reward is 0.6480797843926267.
Episode length = 300, Average reward is 0.6473573176293642.
Episode length = 300, Average reward is 0.6460342139189601.
Episode length = 300, Average reward is 0.6455374154301737.
Episode length = 300, Average reward is 0.6456078596283527.
Episode length = 300, Average reward is 0.6451941185633507.
Episode length = 300, Average reward is 0.6456716875225835.
Episode length = 300, Average reward is 0.6457728065075268.
Episode length = 300, Average reward is 0.6454468904918859.
Episode length = 300, Average reward is 0.6452803364163038.
Episode length = 300, Average reward is 0.6454555746138458.
Episode length = 300, Average reward is 0.6452183661193087.
Episode length = 300, Average reward is 0.6451602865162037.
Episode length = 300, Average reward is 0.6451940685478582.
Episode length = 300, Average reward is 0.6455198295832117.
Episode length = 300, Average reward is 0.6452844843205439.
Episode length = 300, Average reward is 0.6451573200987576.
Episode length = 300, Average reward is 0.6453105390521975.
Episode length = 300, Average reward is 0.6451286563450715.
Episode length = 300, Average reward is 0.6449322729085779.
Episode length = 300, Average reward is 0.6445536046849646.
Episode length = 300, Average reward is 0.6444624922129957.
Episode length = 300, Average reward is 0.6443930829177514.
Episode length = 300, Average reward is 0.6442787245686413.
Episode length = 300, Average reward is 0.643893968709365.
Episode length = 300, Average reward is 0.6438535363079659.
Episode length = 300, Average reward is 0.644558952676619.
Episode length = 300, Average reward is 0.64425087113855.
Episode length = 300, Average reward is 0.6444821662627618.
Episode length = 300, Average reward is 0.6447513559403517.
Episode length = 300, Average reward is 0.6445910752416375.
Episode length = 300, Average reward is 0.644965681037549.
Episode length = 300, Average reward is 0.6448787641458668.
Episode length = 300, Average reward is 0.6448974407920292.
Episode length = 300, Average reward is 0.6452229637934944.
Episode length = 300, Average reward is 0.6453838092464976.
Episode length = 300, Average reward is 0.6449453091175282.
Episode length = 300, Average reward is 0.6442095579930234.
Episode length = 300, Average reward is 0.6446319290149297.
Episode length = 300, Average reward is 0.645281709375442.
Episode length = 300, Average reward is 0.6454644847849812.
Episode length = 300, Average reward is 0.6458799159216612.
Episode length = 300, Average reward is 0.6456100586492226.
Episode length = 300, Average reward is 0.6460754215939798.
Episode length = 300, Average reward is 0.6455302732716963.
Episode length = 300, Average reward is 0.6458121243489234.
Episode length = 300, Average reward is 0.6461478977646316.
Episode length = 300, Average reward is 0.6462209264732456.
Episode length = 300, Average reward is 0.6461746423600939.
Episode length = 300, Average reward is 0.646715693896371.
Episode length = 300, Average reward is 0.6468875699971559.
Episode length = 300, Average reward is 0.646408584774387.
Episode length = 300, Average reward is 0.6468264177175572.
Episode length = 300, Average reward is 0.6467639586282161.
Episode length = 300, Average reward is 0.6469997882156318.
Episode length = 300, Average reward is 0.6475169919549588.
Episode length = 300, Average reward is 0.6476306998859893.
Episode length = 300, Average reward is 0.647505259021634.
Episode length = 300, Average reward is 0.6478633704057573.
Episode length = 300, Average reward is 0.6480106244134722.
Episode length = 300, Average reward is 0.6476265942143656.
Episode length = 300, Average reward is 0.6474098709015019.
Episode length = 300, Average reward is 0.6473327526893672.
Episode length = 300, Average reward is 0.6473373487437013.
Episode length = 300, Average reward is 0.6477746060701466.
Episode length = 300, Average reward is 0.6481409759153594.
Episode length = 300, Average reward is 0.6474148399732471.
Episode length = 300, Average reward is 0.6473269977744615.
Episode length = 300, Average reward is 0.6475585217742863.
Episode length = 300, Average reward is 0.6478946078851935.
Episode length = 300, Average reward is 0.6473231847586487.
Episode length = 300, Average reward is 0.647350041836444.
Episode length = 300, Average reward is 0.6473109174025741.
Episode length = 300, Average reward is 0.6475829908735169.
Episode length = 300, Average reward is 0.6475806923616094.
Episode length = 300, Average reward is 0.647554850152217.
Episode length = 300, Average reward is 0.6473063534290332.
Episode length = 300, Average reward is 0.647108706058664.
Episode length = 300, Average reward is 0.6461825906469679.
Episode length = 300, Average reward is 0.6463170450153953.
Episode length = 300, Average reward is 0.6461062786830082.
Episode length = 300, Average reward is 0.6459898847228112.
Episode length = 300, Average reward is 0.6461255600075945.
Episode length = 300, Average reward is 0.646098786336766.
Episode length = 300, Average reward is 0.6455541532206961.
Episode length = 300, Average reward is 0.6458824827436543.
Episode length = 300, Average reward is 0.6454715838934589.
Episode length = 300, Average reward is 0.6454123928399502.
Episode length = 300, Average reward is 0.6455783574832759.
Episode length = 300, Average reward is 0.6456563776365954.
Episode length = 300, Average reward is 0.6460551468739166.
Episode length = 300, Average reward is 0.6458053319905925.
Episode length = 300, Average reward is 0.6452993682759973.
Episode length = 300, Average reward is 0.6448271352892367.
Episode length = 300, Average reward is 0.6445708021719542.
Episode length = 300, Average reward is 0.6446540136763269.
Episode length = 300, Average reward is 0.6444393421577731.
Episode length = 300, Average reward is 0.6443239965997776.
