[93mWARNING: Reward weightings do not sum up to 1, renormalizing.[0m
Episode length = 300, Average reward is 0.6860216656083059.
Episode length = 114, Average reward is 0.6617076346080213.
Episode length = 300, Average reward is 0.6240308695855452.
Episode length = 159, Average reward is 0.6113596879563601.
Episode length = 300, Average reward is 0.6173733138474584.
Episode length = 300, Average reward is 0.6157847919932733.
Episode length = 300, Average reward is 0.6236293995469797.
Episode length = 300, Average reward is 0.6266411015277666.
Episode length = 300, Average reward is 0.6144734453989508.
Episode length = 300, Average reward is 0.6093436876081642.
Episode length = 300, Average reward is 0.6059229197532551.
Episode length = 300, Average reward is 0.6080616883220025.
Episode length = 300, Average reward is 0.6070509354761505.
Episode length = 170, Average reward is 0.6015016789959756.
Episode length = 300, Average reward is 0.6059484170677528.
Episode length = 300, Average reward is 0.6073040875819217.
Episode length = 300, Average reward is 0.6084977446226896.
Episode length = 300, Average reward is 0.6074138178621543.
Episode length = 300, Average reward is 0.6064317350668993.
Episode length = 300, Average reward is 0.6034388888500065.
Episode length = 300, Average reward is 0.6039766153595786.
Episode length = 300, Average reward is 0.6054521821435668.
Episode length = 300, Average reward is 0.6051624918062918.
Episode length = 156, Average reward is 0.6051470052544464.
Episode length = 300, Average reward is 0.6062470979444639.
Episode length = 300, Average reward is 0.6073314163289776.
Episode length = 300, Average reward is 0.6104497082247827.
Episode length = 300, Average reward is 0.6114533071320978.
Episode length = 300, Average reward is 0.613273951323062.
Episode length = 300, Average reward is 0.6144532217399268.
Episode length = 300, Average reward is 0.6111715044673764.
Episode length = 300, Average reward is 0.608699171816936.
Episode length = 300, Average reward is 0.6083132461873844.
Episode length = 300, Average reward is 0.6093707994768558.
Episode length = 300, Average reward is 0.6072891993775079.
Episode length = 300, Average reward is 0.6072562874575891.
Episode length = 300, Average reward is 0.6060095700855953.
Episode length = 300, Average reward is 0.6045271682129958.
Episode length = 300, Average reward is 0.6058033700202622.
Episode length = 300, Average reward is 0.6074228009611925.
Episode length = 300, Average reward is 0.6088853153521752.
Episode length = 300, Average reward is 0.6106414793474664.
Episode length = 300, Average reward is 0.6111253397948376.
Episode length = 300, Average reward is 0.6118279038700792.
Episode length = 279, Average reward is 0.6081580852525972.
Episode length = 300, Average reward is 0.6063710524262381.
Episode length = 300, Average reward is 0.6083741162635781.
Episode length = 129, Average reward is 0.6073522293059411.
Episode length = 300, Average reward is 0.606388063680245.
Episode length = 190, Average reward is 0.6056908646416725.
Episode length = 300, Average reward is 0.6041192133684555.
Episode length = 300, Average reward is 0.6050229699693596.
Episode length = 291, Average reward is 0.6035628828976691.
Episode length = 300, Average reward is 0.6050496586218986.
Episode length = 300, Average reward is 0.6042935364021961.
Episode length = 300, Average reward is 0.6035681405415787.
Episode length = 300, Average reward is 0.6044617566146229.
Episode length = 300, Average reward is 0.6045175281556616.
Episode length = 300, Average reward is 0.6057077632820019.
Episode length = 300, Average reward is 0.6035668191680137.
Episode length = 252, Average reward is 0.6033068812035455.
Episode length = 300, Average reward is 0.6030915108310179.
Episode length = 300, Average reward is 0.604698893590149.
Episode length = 300, Average reward is 0.6026046202642317.
Episode length = 300, Average reward is 0.6040209459159263.
Episode length = 300, Average reward is 0.605214887440907.
Episode length = 300, Average reward is 0.6057285470615702.
Episode length = 300, Average reward is 0.6057918292318044.
Episode length = 300, Average reward is 0.6061005571884289.
Episode length = 300, Average reward is 0.6058662573186433.
Episode length = 300, Average reward is 0.6072265862033225.
Episode length = 300, Average reward is 0.6081559883612552.
Episode length = 300, Average reward is 0.6085067374861388.
Episode length = 300, Average reward is 0.6099147830181326.
Episode length = 143, Average reward is 0.6092341917619762.
Episode length = 300, Average reward is 0.6105605021018387.
Episode length = 209, Average reward is 0.6096291680439733.
Episode length = 300, Average reward is 0.6098574172965732.
Episode length = 143, Average reward is 0.6090677744642763.
Episode length = 300, Average reward is 0.6080113053008128.
Episode length = 300, Average reward is 0.6090222380788232.
Episode length = 300, Average reward is 0.6101515218584255.
Episode length = 300, Average reward is 0.611246964773187.
Episode length = 276, Average reward is 0.6114076090479637.
Episode length = 300, Average reward is 0.6125805279136846.
Episode length = 300, Average reward is 0.6127043265808004.
Episode length = 300, Average reward is 0.6121178727550542.
Episode length = 300, Average reward is 0.6122469804789457.
Episode length = 300, Average reward is 0.6116385098498108.
Episode length = 300, Average reward is 0.6117727535036783.
Episode length = 300, Average reward is 0.6099619373903539.
Episode length = 300, Average reward is 0.6094740711189665.
Episode length = 300, Average reward is 0.6087463025273017.
Episode length = 300, Average reward is 0.6081795513508824.
Episode length = 300, Average reward is 0.6076326198658906.
Episode length = 300, Average reward is 0.6073411705742026.
Episode length = 186, Average reward is 0.6066940998507779.
Episode length = 300, Average reward is 0.6060514456856468.
Episode length = 209, Average reward is 0.6057659146019461.
Episode length = 300, Average reward is 0.6067260059635846.
Episode length = 300, Average reward is 0.6070311856729049.
Episode length = 300, Average reward is 0.6078588061279633.
Episode length = 300, Average reward is 0.6077351669214263.
Episode length = 300, Average reward is 0.6078099845020503.
Episode length = 300, Average reward is 0.6071293215706971.
Episode length = 300, Average reward is 0.6069729107226935.
Episode length = 300, Average reward is 0.6079998356249389.
Episode length = 300, Average reward is 0.6077805519042205.
Episode length = 300, Average reward is 0.607967866432573.
Episode length = 300, Average reward is 0.6076600065748862.
Episode length = 300, Average reward is 0.6065315556992511.
Episode length = 291, Average reward is 0.6054339321228829.
Episode length = 300, Average reward is 0.6051027033684482.
Episode length = 300, Average reward is 0.604952752953815.
Episode length = 300, Average reward is 0.6046315724243277.
Episode length = 300, Average reward is 0.6050395447317648.
Episode length = 300, Average reward is 0.6047051298794042.
Episode length = 300, Average reward is 0.6051460521007934.
Episode length = 300, Average reward is 0.6056847437874519.
Episode length = 300, Average reward is 0.605129762275686.
Episode length = 300, Average reward is 0.6049642237424713.
Episode length = 300, Average reward is 0.6047861276051514.
Episode length = 300, Average reward is 0.6046743572658149.
Episode length = 300, Average reward is 0.604869627043161.
Episode length = 300, Average reward is 0.6038762102017455.
Episode length = 300, Average reward is 0.6034252900785985.
Episode length = 300, Average reward is 0.6031918481426399.
Episode length = 300, Average reward is 0.6039150074847156.
Episode length = 141, Average reward is 0.603714791417021.
Episode length = 300, Average reward is 0.6036818188336461.
Episode length = 300, Average reward is 0.6028537471631624.
Episode length = 300, Average reward is 0.6024163534226405.
Episode length = 300, Average reward is 0.6028128813733464.
Episode length = 230, Average reward is 0.6029279385231674.
Episode length = 300, Average reward is 0.6021231478407157.
Episode length = 300, Average reward is 0.6020879700444428.
Episode length = 300, Average reward is 0.6017109202325162.
Episode length = 300, Average reward is 0.6016241956151861.
Episode length = 300, Average reward is 0.6021817767547475.
Episode length = 300, Average reward is 0.6020015543824443.
Episode length = 300, Average reward is 0.6011506691725641.
Episode length = 148, Average reward is 0.6009561504836144.
Episode length = 300, Average reward is 0.6007590499359052.
Episode length = 300, Average reward is 0.601479634602878.
Episode length = 300, Average reward is 0.601618779554571.
Episode length = 300, Average reward is 0.6010049524426578.
Episode length = 300, Average reward is 0.6011223622352904.
Episode length = 300, Average reward is 0.6012677723089352.
Episode length = 242, Average reward is 0.6007110389611359.
Episode length = 300, Average reward is 0.5999084785060864.
Episode length = 300, Average reward is 0.599567575430275.
Episode length = 300, Average reward is 0.5997041694947224.
Episode length = 300, Average reward is 0.6003793311023089.
Episode length = 300, Average reward is 0.6003647647443292.
Episode length = 300, Average reward is 0.6003770160431212.
Episode length = 300, Average reward is 0.6007911372416008.
Episode length = 300, Average reward is 0.6006481264792537.
Episode length = 296, Average reward is 0.599706741264343.
Episode length = 300, Average reward is 0.5993155397502494.
Episode length = 300, Average reward is 0.5996838297564276.
Episode length = 186, Average reward is 0.5992062877677211.
Episode length = 107, Average reward is 0.5989249214989041.
Episode length = 300, Average reward is 0.5990992160365582.
Episode length = 300, Average reward is 0.5990495572633882.
Episode length = 300, Average reward is 0.5986292050970402.
Episode length = 300, Average reward is 0.5988938337657246.
Episode length = 300, Average reward is 0.5985905492471029.
Episode length = 300, Average reward is 0.59804613060412.
Episode length = 300, Average reward is 0.5976352651240957.
Episode length = 300, Average reward is 0.597742323071747.
Episode length = 300, Average reward is 0.5976323774736263.
Episode length = 300, Average reward is 0.597596998664313.
Episode length = 300, Average reward is 0.5976301918065208.
Episode length = 300, Average reward is 0.5980144683478648.
Episode length = 300, Average reward is 0.5979905118233981.
Episode length = 239, Average reward is 0.5980124809921037.
Episode length = 300, Average reward is 0.598426908670212.
Episode length = 300, Average reward is 0.5983527226198854.
Episode length = 300, Average reward is 0.598935088768074.
Episode length = 300, Average reward is 0.5985459904545791.
Episode length = 300, Average reward is 0.5990031049601535.
Episode length = 300, Average reward is 0.5990766839194404.
Episode length = 300, Average reward is 0.599301782199773.
Episode length = 149, Average reward is 0.59937084656532.
Episode length = 300, Average reward is 0.5992966466124223.
Episode length = 300, Average reward is 0.5990884051459155.
Episode length = 300, Average reward is 0.5994878530153516.
Episode length = 300, Average reward is 0.5995151014603434.
Episode length = 300, Average reward is 0.5990569879674534.
Episode length = 300, Average reward is 0.5987281108131861.
Episode length = 300, Average reward is 0.5986725073587148.
Episode length = 300, Average reward is 0.5986107909772987.
Episode length = 300, Average reward is 0.5987741102814924.
Episode length = 300, Average reward is 0.5989200654700712.
Episode length = 300, Average reward is 0.5990328465639467.
Episode length = 300, Average reward is 0.5994174269735565.
Episode length = 299, Average reward is 0.5991037274823983.
Episode length = 300, Average reward is 0.5988717181078245.
Episode length = 300, Average reward is 0.5993111831337732.
Episode length = 300, Average reward is 0.5992955590290909.
Episode length = 300, Average reward is 0.5996389150729723.
Episode length = 300, Average reward is 0.599835962397432.
Episode length = 300, Average reward is 0.6003037873072392.
Episode length = 300, Average reward is 0.6004540771886817.
Episode length = 300, Average reward is 0.6003102466129967.
Episode length = 300, Average reward is 0.600182566987824.
Episode length = 300, Average reward is 0.6005199877407899.
Episode length = 300, Average reward is 0.6008680243878466.
Episode length = 300, Average reward is 0.6008699984950493.
Episode length = 300, Average reward is 0.6008799892775334.
Episode length = 300, Average reward is 0.6012701617942521.
Episode length = 267, Average reward is 0.6009994802309936.
Episode length = 300, Average reward is 0.6012681305289036.
Episode length = 300, Average reward is 0.6012757406721965.
Episode length = 178, Average reward is 0.601345089515122.
Episode length = 300, Average reward is 0.6013114665110874.
Episode length = 300, Average reward is 0.6009949107184394.
Episode length = 300, Average reward is 0.6008606762211528.
Episode length = 300, Average reward is 0.6005887614678919.
Episode length = 131, Average reward is 0.6004391254921624.
Episode length = 121, Average reward is 0.6003950212134924.
Episode length = 300, Average reward is 0.600533159241435.
Episode length = 300, Average reward is 0.6007915130341258.
Episode length = 300, Average reward is 0.6005687219048714.
Episode length = 258, Average reward is 0.600715489581646.
Episode length = 131, Average reward is 0.6007417277058216.
Episode length = 300, Average reward is 0.6009117360501368.
Episode length = 300, Average reward is 0.6006105032729311.
Episode length = 300, Average reward is 0.600573793158265.
Episode length = 300, Average reward is 0.6008261535460144.
Episode length = 300, Average reward is 0.600785899613155.
Episode length = 300, Average reward is 0.6012430279220669.
Episode length = 300, Average reward is 0.6010132559328641.
Episode length = 150, Average reward is 0.600936935974666.
