Step,Optimizer/Actor Loss,Optimizer/Critic Loss,Optimizer/KL,Optimizer/Mirror Loss,Test/Episode Length,Test/Return,Time/Ideal Sample Rate,Time/Optimize Time,Time/Overhead Loss,Time/Sample Rate,Time/Sample Time,Time/Timesteps per Iteration,Time/Timesteps per Second (FULL),Time/Total Timesteps,Train/Episode Length,Train/Return
0,-0.03073754347860813,44.83454513549805,0.0017941398546099663,0.04416802152991295,,,0.109422966837883,0.6629354953765869,1.184646487236023,0.10382457822561264,23.15443992614746,2404.0,101.0,2404.0,33.38888931274414,19.406206130981445
1,-0.0263979509472847,30.529829025268555,0.001366018084809184,0.04206550866365433,,,0.11388159543275833,0.6049642562866211,-0.2614704966545105,0.11530985683202744,20.848175048828125,2404.0,112.0,4808.0,36.42424392700195,20.72418212890625
2,-0.028406554833054543,21.58360481262207,0.00153343565762043,0.04022803530097008,35.8301887512207,24.16216278076172,0.11776508390903473,0.617607593536377,16.69365119934082,0.06528966873884201,37.46381378173828,2446.0,63.0,7254.0,37.630767822265625,21.144775390625
3,-0.028973868116736412,16.073274612426758,0.0016524042002856731,0.03971591219305992,34.69811248779297,23.296478271484375,0.11637689173221588,0.6502346992492676,15.628769874572754,0.06638205796480179,36.380313873291016,2415.0,65.0,9669.0,36.59090805053711,20.541170120239258
4,-0.030704155564308167,10.406124114990234,0.0017454904736950994,0.03660768270492554,,,0.11428789794445038,0.6393141746520996,0.48790687322616577,0.11172928661108017,21.79374885559082,2435.0,107.0,12104.0,33.81944274902344,19.25638198852539
5,-0.031665608286857605,13.859772682189941,0.001450935029424727,0.03567926958203316,,,0.11613824963569641,0.6081094741821289,0.4978942275047302,0.11342903971672058,21.343740463256836,2421.0,109.0,14525.0,36.13432693481445,20.9992618560791
6,-0.03446119651198387,16.841796875,0.0013320338912308216,0.03639912232756615,,,0.11914142966270447,0.6252272129058838,0.9357709288597107,0.11393953859806061,21.432418823242188,2442.0,109.0,16967.0,39.3870964050293,22.04552459716797
7,-0.02954643778502941,15.22855281829834,0.0013852183474227786,0.03538384661078453,39.132076263427734,26.27724838256836,0.118092380464077,0.6408863067626953,16.90835189819336,0.06452259421348572,37.273765563964844,2405.0,63.0,19372.0,37.0,21.819440841674805
8,-0.034815456718206406,22.76947593688965,0.0014965166337788105,0.03402562066912651,,,0.12299448996782303,0.669358491897583,1.4922083616256714,0.11428733170032501,21.07845115661621,2409.0,110.0,21781.0,43.01785659790039,24.077407836914062
9,-0.03421767055988312,20.00510597229004,0.0013769167708232999,0.03458596393465996,42.41509246826172,28.707828521728516,0.12635265290737152,0.6728956699371338,18.089462280273438,0.0651361495256424,37.33717727661133,2432.0,63.0,24213.0,47.686275482177734,26.24907112121582
