Step,Optimizer/Actor Loss,Optimizer/Critic Loss,Optimizer/KL,Optimizer/Mirror Loss,Test/Episode Length,Test/Return,Time/Ideal Sample Rate,Time/Optimize Time,Time/Overhead Loss,Time/Sample Rate,Time/Sample Time,Time/Timesteps per Iteration,Time/Timesteps per Second (FULL),Time/Total Timesteps,Train/Episode Length,Train/Return
0,-0.05015416443347931,3.0463907718658447,0.0020123503636568785,0.04195399582386017,,,0.026738394051790237,0.1309950351715088,4.943516731262207,0.020109647884964943,19.940677642822266,401.0,20.0,401.0,6.683333396911621,3.831566572189331
1,-0.05103705823421478,1.9663008451461792,0.00091364182299003,0.04374608397483826,,,0.02720104530453682,0.12241697311401367,1.017755150794983,0.025456635281443596,15.870124816894531,404.0,25.0,805.0,7.087719440460205,3.933816909790039
2,-0.037913549691438675,3.029120445251465,0.0011210363591089845,0.038540251553058624,8.849056243896484,5.789317607879639,0.02914021722972393,0.11808013916015625,15.989072799682617,0.01349698007106781,29.784439086914062,402.0,13.0,1207.0,8.739130020141602,4.828437328338623
3,-0.04643459618091583,4.11330509185791,0.0007499075727537274,0.033455174416303635,9.39622688293457,6.100571632385254,0.029284782707691193,0.12991976737976074,16.80436134338379,0.013184681534767151,30.56577491760254,403.0,13.0,1610.0,8.95555591583252,5.128854274749756
4,-0.03904799371957779,2.614454984664917,0.0008903489215299487,0.037321969866752625,9.584905624389648,6.284838676452637,0.02828124538064003,0.12174010276794434,16.766366958618164,0.013097116723656654,31.228248596191406,409.0,13.0,2019.0,7.865384578704834,4.351096153259277
5,-0.05217268690466881,2.8166887760162354,0.0006142664351500571,0.030496204271912575,,,0.03044263832271099,0.14496445655822754,0.8041620254516602,0.02869517356157303,14.00932502746582,402.0,28.0,2421.0,9.571428298950195,5.523942947387695
6,-0.054785020649433136,2.0015010833740234,0.0012410616036504507,0.03138086572289467,10.924528121948242,7.035962104797363,0.03003331646323204,0.15455842018127441,18.473674774169922,0.0126726059243083,31.958698272705078,405.0,12.0,2826.0,9.0,5.061911106109619
7,-0.03999586030840874,2.377013921737671,0.0009157677413895726,0.030629703775048256,,,0.033569782972335815,0.14585065841674805,1.1091086864471436,0.030724164098501205,13.084163665771484,402.0,30.0,3228.0,11.823529243469238,6.2626142501831055
8,-0.05474727600812912,2.0902023315429688,0.0007843587663955986,0.029638029634952545,11.528302192687988,7.5426788330078125,0.03287205100059509,0.14571452140808105,19.095705032348633,0.012852666899561882,31.355358123779297,403.0,13.0,3631.0,11.852941513061523,6.607418537139893
9,-0.07251281291246414,2.0127580165863037,0.0006442094454541802,0.028479434549808502,13.037735939025879,8.129522323608398,0.03315441310405731,0.11649560928344727,20.84939956665039,0.012210402637720108,33.00464630126953,403.0,12.0,4034.0,11.852941513061523,6.764186859130859
10,-0.041200511157512665,1.718979835510254,0.0010624119313433766,0.027300769463181496,13.50943374633789,8.607694625854492,0.03355550020933151,0.1215980052947998,21.13512420654297,0.012177889235317707,33.17488098144531,404.0,12.0,4438.0,12.242424011230469,6.656240463256836
11,-0.03634282574057579,1.995339274406433,0.000587149930652231,0.02689334750175476,,,0.032702092081308365,0.12065458297729492,1.038137674331665,0.030143698677420616,13.269771575927734,400.0,30.0,4838.0,11.428571701049805,6.407155513763428
12,-0.045595694333314896,1.9013051986694336,0.0009661043877713382,0.025513814762234688,,,0.03416437655687332,0.11960172653198242,1.4119502305984497,0.030487682670354843,13.120052337646484,400.0,30.0,5238.0,12.5,6.960740566253662
13,-0.042863208800554276,1.4991860389709473,0.0008795518660917878,0.025460777804255486,13.49056625366211,8.759697914123535,0.03462543338537216,0.12121319770812988,21.303422927856445,0.012370103038847446,33.14442825317383,410.0,12.0,5648.0,13.22580623626709,7.113735675811768
14,-0.0539306104183197,1.2883037328720093,0.0006338603561744094,0.0227910578250885,13.377358436584473,8.501983642578125,0.03466472029685974,0.11894702911376953,21.160747528076172,0.012350582517683506,32.87294387817383,406.0,12.0,6054.0,13.096774101257324,7.275587558746338
15,-0.05542280524969101,1.182299017906189,0.0007984977564774454,0.022764725610613823,14.150943756103516,8.922078132629395,0.03451482579112053,0.1143190860748291,22.479022979736328,0.011741138994693756,34.06824493408203,400.0,12.0,6454.0,13.333333015441895,7.327993392944336
16,-0.05167891085147858,1.2467076778411865,0.0013308610068634152,0.02495371364057064,14.792452812194824,9.72223949432373,0.03431655094027519,0.11525583267211914,22.628101348876953,0.011763001792132854,34.42998504638672,405.0,12.0,6859.0,13.064516067504883,6.981592178344727
17,-0.04283411055803299,1.362503170967102,0.0007221873383969069,0.021256176754832268,,,0.03563223034143448,0.12224555015563965,0.7808308601379395,0.03331494703888893,12.006623268127441,400.0,33.0,7259.0,14.814814567565918,8.030682563781738
18,-0.04445099085569382,1.3821547031402588,0.0007857247837819159,0.024537406861782074,14.415094375610352,9.28298282623291,0.03432881832122803,0.12009215354919434,22.915990829467773,0.011685878038406372,34.74279022216797,406.0,11.0,7665.0,13.096774101257324,7.432417869567871
19,-0.040507085621356964,1.5529353618621826,0.0009215885656885803,0.022564373910427094,,,0.03521573916077614,0.11847305297851562,1.5507838726043701,0.0309945996850729,12.937738418579102,401.0,31.0,8066.0,13.366666793823242,7.410688877105713
20,-0.05790000781416893,1.3346405029296875,0.0008297578897327185,0.0231050755828619,,,0.03694542497396469,0.11587786674499512,1.461931824684143,0.0326998196542263,12.721782684326172,416.0,31.0,8482.0,15.407407760620117,8.599699974060059
21,-0.03972529619932175,1.669623613357544,0.000871481082867831,0.02092117816209793,15.301886558532715,9.861056327819824,0.03478376194834709,0.12154316902160645,23.94353485107422,0.01147474441677332,35.73064422607422,410.0,11.0,8892.0,13.666666984558105,7.588122844696045
22,-0.05419539660215378,1.5115776062011719,0.0007345813210122287,0.02227908931672573,,,0.03521613031625748,0.11957502365112305,1.2903233766555786,0.03162366896867752,12.648754119873047,400.0,31.0,9292.0,13.793103218078613,7.642330646514893
23,-0.045693449676036835,1.7210698127746582,0.0004795070562977344,0.019415419548749924,,,0.03649725764989853,0.11832165718078613,1.6724292039871216,0.03169645741581917,12.71435546875,403.0,31.0,9695.0,14.925926208496094,8.329601287841797
24,-0.04733050614595413,1.3988534212112427,0.0007938945782370865,0.01981777511537075,,,0.035710182040929794,0.11732864379882812,1.733620047569275,0.030995521694421768,13.130928993225098,407.0,30.0,10102.0,14.034482955932617,7.80934476852417
25,-0.054681941866874695,1.0278098583221436,0.00086998037295416,0.020970089361071587,,,0.03673727065324783,0.123138427734375,1.1799801588058472,0.033285368233919144,12.55807113647461,418.0,32.0,10520.0,15.481481552124023,8.126773834228516
26,-0.055353645235300064,1.5539963245391846,0.0006319257663562894,0.01952541619539261,,,0.03637537360191345,0.12259840965270996,1.6396231651306152,0.03178522363305092,12.993457794189453,413.0,30.0,10933.0,15.884614944458008,8.63383674621582
27,-0.04026750847697258,1.2082325220108032,0.0009252761374227703,0.018334023654460907,15.773585319519043,10.121410369873047,0.03626961261034012,0.11574029922485352,24.473962783813477,0.011459494940936565,35.77819061279297,410.0,11.0,11343.0,14.642857551574707,8.253805160522461
28,-0.04751043766736984,1.1491508483886719,0.0008342220680788159,0.01907266117632389,,,0.03636954724788666,0.11629414558410645,1.2503741979599,0.03265682980418205,12.248586654663086,400.0,32.0,11743.0,15.384614944458008,8.390214920043945
29,-0.0534372553229332,1.7862648963928223,0.0009434926323592663,0.022099899128079414,,,0.03587278723716736,0.12230205535888672,1.8096559047698975,0.030874544754624367,12.988045692443848,401.0,30.0,12144.0,14.851851463317871,8.012605667114258
30,-0.04579951614141464,0.8493261337280273,0.0007890250417403877,0.01855582930147648,,,0.037013277411460876,0.11567378044128418,1.7850725650787354,0.03179974481463432,12.673057556152344,403.0,31.0,12547.0,15.5,8.60189437866211
31,-0.04841526970267296,1.4835840463638306,0.0009386658784933388,0.02077094092965126,,,0.0369197316467762,0.11680269241333008,1.8912655115127563,0.031456008553504944,12.779751777648926,402.0,31.0,12949.0,14.88888931274414,7.984865188598633
32,-0.0494951456785202,1.5619629621505737,0.0007199185783974826,0.017433859407901764,,,0.03612658753991127,0.11634707450866699,1.0163094997406006,0.033170558512210846,12.420652389526367,412.0,32.0,13361.0,15.259259223937988,8.75316333770752
33,-0.04416440799832344,1.453185796737671,0.0005762241780757904,0.01744128204882145,15.811320304870605,10.076896667480469,0.03591233491897583,0.118408203125,24.61687469482422,0.01118721254169941,35.75510787963867,400.0,11.0,13761.0,14.814814567565918,8.408134460449219
34,-0.04829121008515358,1.680305004119873,0.0006129914545454085,0.017032241448760033,,,0.035132069140672684,0.11834049224853516,1.702888011932373,0.030561186373233795,13.088497161865234,400.0,30.0,14161.0,14.285714149475098,8.085390090942383
35,-0.04665084928274155,1.9143842458724976,0.000783001072704792,0.018573753535747528,,,0.03672747313976288,0.11421585083007812,1.416683316230774,0.03256441280245781,12.498305320739746,407.0,32.0,14568.0,16.280000686645508,8.887588500976562
36,-0.04503818601369858,1.2146519422531128,0.0006726283463649452,0.015195260755717754,16.150943756103516,10.358451843261719,0.03595429286360741,0.11447906494140625,24.261531829833984,0.011380916461348534,35.49802017211914,404.0,11.0,14972.0,14.962963104248047,8.563554763793945
37,-0.043989039957523346,1.8017276525497437,0.0007288721390068531,0.015584309585392475,,,0.035645391792058945,0.12033796310424805,1.6964370012283325,0.03096434473991394,12.918084144592285,400.0,31.0,15372.0,14.814814567565918,8.492684364318848
38,-0.038160450756549835,1.069319248199463,0.0007011504494585097,0.016744140535593033,,,0.03611545264720917,0.11828041076660156,1.5728793144226074,0.03176715970039368,13.063806533813477,415.0,30.0,15787.0,14.310344696044922,8.093828201293945
39,-0.04261003062129021,1.3017091751098633,0.0008951979107223451,0.0174881462007761,,,0.03519030287861824,0.11612701416015625,1.5013923645019531,0.03108447603881359,12.868160247802734,400.0,31.0,16187.0,14.285714149475098,7.844507217407227
40,-0.05566262826323509,1.6293610334396362,0.0006399869453161955,0.01642669178545475,,,0.03492935001850128,0.11493444442749023,1.618860125541687,0.030668485909700394,13.270952224731445,407.0,30.0,16594.0,14.034482955932617,7.966997146606445
41,-0.03798341006040573,1.059985637664795,0.0011512546334415674,0.01764676533639431,,,0.03627035766839981,0.11876368522644043,1.6967705488204956,0.031556591391563416,13.055909156799316,412.0,30.0,17006.0,15.259259223937988,8.465985298156738
42,-0.042210083454847336,1.0582481622695923,0.000756448192987591,0.01699104905128479,,,0.0370672307908535,0.11372518539428711,2.0642294883728027,0.031249549239873886,13.152189254760742,411.0,30.0,17417.0,15.222222328186035,8.265251159667969
43,-0.029760684818029404,1.5477553606033325,0.00048609834630042315,0.017203612253069878,,,0.035868991166353226,0.1159219741821289,1.1679329872131348,0.032551106065511703,12.626298904418945,411.0,31.0,17828.0,15.222222328186035,8.128219604492188
44,-0.03669536113739014,1.141736388206482,0.0005892373155802488,0.01643291488289833,,,0.03520038723945618,0.11464667320251465,1.5450502634048462,0.031069016084074974,13.164240837097168,409.0,30.0,18237.0,14.607142448425293,8.131278991699219
45,-0.034636273980140686,0.8940300941467285,0.0007076788460835814,0.01591295376420021,,,0.03669488802552223,0.12005066871643066,1.2937052249908447,0.032870300114154816,12.412420272827148,408.0,32.0,18645.0,15.692307472229004,8.594952583312988
46,-0.04053327441215515,0.8418634533882141,0.0007980531663633883,0.0177086740732193,,,0.03543609380722046,0.11687755584716797,1.9716660976409912,0.030276646837592125,13.541790008544922,410.0,29.0,19055.0,14.642857551574707,7.549286842346191
47,-0.04186780005693436,1.3263440132141113,0.0008607357158325613,0.018811121582984924,,,0.03636983036994934,0.11634016036987305,1.5845924615859985,0.031789630651474,12.582719802856445,400.0,31.0,19455.0,15.384614944458008,8.105698585510254
48,-0.044264793395996094,1.0327774286270142,0.0006982770282775164,0.01748145930469036,,,0.03721942752599716,0.11802816390991211,1.1255297660827637,0.03375374898314476,12.087546348571777,408.0,33.0,19863.0,15.692307472229004,8.506434440612793
49,-0.03989293798804283,1.3189860582351685,0.0008842184324748814,0.014879418537020683,,,0.03603348135948181,0.11538410186767578,1.839017391204834,0.0310822706669569,13.383834838867188,416.0,30.0,20279.0,16.0,8.817442893981934
50,-0.04881526529788971,1.4962252378463745,0.0008284865762107074,0.015131105668842793,,,0.035784438252449036,0.11476445198059082,1.547488808631897,0.03147076070308685,12.837312698364258,404.0,31.0,20683.0,13.931034088134766,7.833768367767334
51,-0.03580225259065628,1.891376256942749,0.0008862316608428955,0.014771761372685432,,,0.0371793769299984,0.1383991241455078,1.5345678329467773,0.032627884298563004,12.535289764404297,409.0,32.0,21092.0,16.360000610351562,9.104777336120605
52,-0.03818100318312645,1.582466721534729,0.0005939959082752466,0.015584565699100494,16.41509437561035,10.615375518798828,0.037805717438459396,0.11482405662536621,25.44857406616211,0.011431343853473663,36.47865295410156,417.0,11.0,21509.0,16.68000030517578,9.516342163085938
53,-0.05626562610268593,0.9281408786773682,0.0009354902431368828,0.01651298999786377,16.01886749267578,10.526927947998047,0.03548400476574898,0.11462736129760742,24.35917854309082,0.011435133405029774,35.941864013671875,411.0,11.0,21920.0,14.678571701049805,7.708413600921631
54,-0.046943966299295425,1.524278998374939,0.0007723448215983808,0.01589849591255188,,,0.03646121174097061,0.11502265930175781,1.7559200525283813,0.031473517417907715,12.836187362670898,404.0,31.0,22324.0,16.15999984741211,8.655477523803711
55,-0.041944220662117004,1.440298080444336,0.0007220333209261298,0.0156153729185462,,,0.03581652417778969,0.11954498291015625,1.2263259887695312,0.032288648188114166,12.4501953125,402.0,32.0,22726.0,14.88888931274414,8.488718032836914
56,-0.04754132032394409,1.5430865287780762,0.0006322803092189133,0.014107242226600647,,,0.03623180836439133,0.1166832447052002,1.2112245559692383,0.03266580030322075,12.306447982788086,402.0,32.0,23128.0,15.461538314819336,8.751157760620117
57,-0.05562223121523857,1.0238291025161743,0.000789710262324661,0.01518683135509491,,,0.03637202829122543,0.11541438102722168,2.0264346599578857,0.030875228345394135,13.408807754516602,414.0,30.0,23542.0,15.333333015441895,8.498398780822754
