Step,Optimizer/Actor Loss,Optimizer/Critic Loss,Optimizer/KL,Optimizer/Mirror Loss,Test/Episode Length,Test/Return,Time/Ideal Sample Rate,Time/Optimize Time,Time/Overhead Loss,Time/Sample Rate,Time/Sample Time,Time/Timesteps per Iteration,Time/Timesteps per Second (FULL),Time/Total Timesteps,Train/Episode Length,Train/Return
0,-0.01455686055123806,80.66443634033203,0.0018474046373739839,0.04429133981466293,,,0.14861200749874115,1.0359721183776855,0.8620627522468567,0.14404529333114624,28.053674697875977,4041.0,137.0,4041.0,53.171051025390625,30.22201156616211
1,-0.018900996074080467,30.871122360229492,0.0016116140177473426,0.04548867046833038,,,0.15328654646873474,1.1649303436279297,1.0397192239761353,0.14756037294864655,27.83267593383789,4107.0,138.0,8148.0,52.653846740722656,30.332860946655273
2,-0.016377201303839684,22.171405792236328,0.001919570262543857,0.04453175142407417,67.26415252685547,45.10151290893555,0.15650208294391632,1.0466396808624268,20.730621337890625,0.0865480825304985,46.378841400146484,4014.0,84.0,12162.0,56.53520965576172,32.04302215576172
3,-0.015479287132620811,28.74806022644043,0.001786622917279601,0.04055750370025635,63.90565872192383,43.706260681152344,0.1580561101436615,1.076347827911377,19.923519134521484,0.08872587978839874,45.42079162597656,4030.0,86.0,16192.0,60.149253845214844,34.254947662353516
4,-0.019552305340766907,30.525146484375,0.0015422101132571697,0.040822725743055344,63.075469970703125,42.27622985839844,0.1597847193479538,1.1002156734466553,19.630203247070312,0.08999785780906677,44.94551467895508,4045.0,87.0,20237.0,63.203125,35.73305892944336
5,-0.02222515270113945,30.160354614257812,0.0016048382967710495,0.04015911743044853,59.20754623413086,39.901920318603516,0.1577209085226059,1.0951805114746094,18.947128295898438,0.09050720185041428,44.46055221557617,4024.0,88.0,24261.0,60.05970001220703,34.400665283203125
6,-0.019384978339076042,24.98835563659668,0.001659424277022481,0.04016973078250885,,,0.15774276852607727,1.0534923076629639,0.36925747990608215,0.1554931104183197,25.891822814941406,4026.0,148.0,28287.0,59.20588302612305,33.99374771118164
7,-0.018680518493056297,28.997404098510742,0.0015582945197820663,0.03563356399536133,,,0.1603342741727829,1.059377908706665,0.5277872681617737,0.15704479813575745,25.72514533996582,4040.0,149.0,32327.0,61.212120056152344,34.67277526855469
8,-0.025519421324133873,43.64348220825195,0.0013699003029614687,0.03419758006930351,,,0.1673687994480133,1.0830786228179932,0.49656304717063904,0.1640179306268692,24.802167892456055,4068.0,154.0,36395.0,75.33333587646484,41.867820739746094
9,-0.023401601240038872,29.921791076660156,0.0014519233955070376,0.031460173428058624,76.5660400390625,50.741031646728516,0.16312293708324432,1.02498197555542,23.125993728637695,0.08413299173116684,47.75772476196289,4018.0,82.0,40413.0,68.10169219970703,38.07861328125
10,-0.022746460512280464,28.8000431060791,0.0013080178759992123,0.029511351138353348,,,0.1623840183019638,1.06215238571167,0.21751023828983307,0.1609651744365692,24.893583297729492,4007.0,154.0,44420.0,64.62903594970703,36.891414642333984
11,-0.024050427600741386,37.05817794799805,0.0012920914450660348,0.028952138498425484,,,0.16951419413089752,1.133392572402954,0.37762340903282166,0.16687211394309998,24.228134155273438,4043.0,158.0,48463.0,77.75,43.18584442138672
12,-0.027673859149217606,29.221370697021484,0.0012199663324281573,0.02864275686442852,71.13207244873047,48.018402099609375,0.1648772805929184,1.0866754055023193,22.114479064941406,0.08636641502380371,46.4416618347168,4011.0,84.0,52474.0,69.1551742553711,39.14618682861328
13,-0.021330341696739197,23.842662811279297,0.001258907257579267,0.02883806638419628,,,0.16200117766857147,1.0648000240325928,0.5682023763656616,0.15837737917900085,25.401355743408203,4023.0,151.0,56497.0,61.89230728149414,35.329349517822266
14,-0.02611953392624855,23.621675491333008,0.001303148572333157,0.02701806090772152,,,0.16226311028003693,1.081935167312622,0.48456358909606934,0.15913964807987213,25.172861099243164,4006.0,152.0,60503.0,64.61289978027344,36.771095275878906
15,-0.023627789691090584,18.597705841064453,0.0013220560504123569,0.02526899427175522,,,0.1626913845539093,1.1301484107971191,0.6071204543113708,0.1587926745414734,25.33492088317871,4023.0,151.0,64526.0,63.85714340209961,35.74398422241211
16,-0.024071957916021347,18.268396377563477,0.0012662633089348674,0.02535579353570938,,,0.15994754433631897,1.071274995803833,0.5726948976516724,0.15639536082744598,25.78721046447754,4033.0,149.0,68559.0,62.0461540222168,35.290435791015625
17,-0.022687343880534172,29.19744300842285,0.001307788072153926,0.02434193342924118,,,0.1599661409854889,1.0558652877807617,0.21099044382572174,0.1586398333311081,25.447580337524414,4037.0,151.0,72596.0,63.078125,37.36635971069336
18,-0.027828475460410118,25.85601234436035,0.0014264312339946628,0.025397485122084618,,,0.16240228712558746,1.0483698844909668,0.35299646854400635,0.16013503074645996,25.284912109375,4049.0,152.0,76645.0,66.3770523071289,37.25221252441406
19,-0.02524488978087902,27.366689682006836,0.0014353703008964658,0.02292831428349018,,,0.16300427913665771,1.0603649616241455,0.23367539048194885,0.161503866314888,25.386388778686523,4100.0,151.0,80745.0,69.49152374267578,39.850040435791016
20,-0.02170437201857567,18.56865119934082,0.0013400232419371605,0.024257924407720566,,,0.16312257945537567,1.028794527053833,1.0574408769607544,0.15643034875392914,25.775049209594727,4032.0,149.0,84777.0,62.03076934814453,34.54068374633789
21,-0.021635517477989197,25.332775115966797,0.0011758498148992658,0.023369375616312027,,,0.1647811383008957,1.0213069915771484,0.5542382001876831,0.16112872958183289,25.004852294921875,4029.0,154.0,88806.0,69.46551513671875,38.98983383178711
22,-0.02533690258860588,35.86652374267578,0.0011518450919538736,0.021296348422765732,,,0.1705232709646225,1.0339667797088623,0.022359009832143784,0.17036360502243042,23.878339767456055,4068.0,160.0,92874.0,81.36000061035156,44.81639862060547
23,-0.02683553472161293,33.94831848144531,0.0011997973779216409,0.021390115842223167,79.7735824584961,53.34672927856445,0.17164713144302368,1.046907901763916,23.64940071105957,0.085469551384449,47.104496002197266,4026.0,83.0,96900.0,83.875,46.22370529174805
24,-0.028783559799194336,28.353029251098633,0.0010905037634074688,0.021184705197811127,79.60377502441406,53.118221282958984,0.17017023265361786,1.036393165588379,23.41283416748047,0.085656076669693,47.14201354980469,4038.0,83.0,100938.0,77.65384674072266,42.28437805175781
25,-0.03115389123558998,24.485519409179688,0.0010686216410249472,0.01942761242389679,,,0.17315052449703217,1.0691704750061035,0.4515860378742218,0.1698484718799591,23.679929733276367,4022.0,162.0,104960.0,82.08163452148438,45.96286392211914
26,-0.02793484553694725,30.630979537963867,0.0010113747557625175,0.0196982491761446,,,0.16926425695419312,1.0585319995880127,0.26036006212234497,0.1674426943063736,24.19335174560547,4051.0,158.0,109011.0,79.4313735961914,45.21380615234375
27,-0.0324004590511322,24.184694290161133,0.0011987752513960004,0.01914951577782631,,,0.17460012435913086,1.055565595626831,0.5423001646995544,0.17064477503299713,23.938617706298828,4085.0,160.0,113096.0,90.77777862548828,49.64742660522461
28,-0.02921106107532978,29.68116569519043,0.001082065748050809,0.0174068845808506,94.64151000976562,62.12753677368164,0.171195849776268,1.0395686626434326,26.94318962097168,0.07977520674467087,50.45427322387695,4025.0,78.0,117121.0,82.14286041259766,46.9285888671875
29,-0.030773060396313667,31.34337615966797,0.0008746542735025287,0.015586725436151028,,,0.174068883061409,1.075394630432129,0.6927559971809387,0.16899943351745605,23.78706169128418,4020.0,161.0,121141.0,87.39130401611328,50.98430633544922
30,-0.03004453331232071,25.624704360961914,0.001047824276611209,0.01725352741777897,83.6603775024414,54.946773529052734,0.17338764667510986,1.0900659561157227,24.007526397705078,0.0850965827703476,47.14643096923828,4012.0,83.0,125153.0,83.58333587646484,48.00690841674805
31,-0.030008714646100998,26.608808517456055,0.0011544153094291687,0.017591694369912148,,,0.1761026382446289,1.111830472946167,1.6447762250900269,0.16434869170188904,24.64272689819336,4050.0,155.0,129203.0,90.0,50.754764556884766
32,-0.0321783646941185,18.202306747436523,0.0009581665508449078,0.017576176673173904,,,0.17186366021633148,1.0651404857635498,0.11114052683115005,0.17105251550674438,23.548324584960938,4028.0,162.0,133231.0,80.55999755859375,44.40358352661133
33,-0.027870554476976395,26.26854705810547,0.0010277098044753075,0.015423020347952843,,,0.17562909424304962,1.0173871517181396,0.851525068283081,0.16931907832622528,23.70081329345703,4013.0,162.0,137244.0,89.17778015136719,50.04616165161133
34,-0.03281541168689728,23.940589904785156,0.0009180304477922618,0.015394845977425575,,,0.17170587182044983,1.0551562309265137,0.3980707824230194,0.1688435971736908,23.88008689880371,4032.0,160.0,141276.0,82.28571319580078,46.30525207519531
